timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2026-03-19 17:00:00,69426.3,69938.1,69065.4,69820.0,8509.825,1773943199999,591595909.4907,267473,4629.573,321950688.7148
2026-03-19 18:00:00,69820.0,69900.0,69547.7,69787.5,3893.126,1773946799999,271401640.1004,151015,1787.911,124651273.7274
2026-03-19 19:00:00,69787.4,70563.5,69765.5,70233.1,14880.105,1773950399999,1045642888.8997,408179,8304.887,583616506.3351
2026-03-19 20:00:00,70233.0,70655.2,70160.9,70444.3,4006.962,1773953999999,282107185.6322,111445,2185.074,153850490.6918
2026-03-19 21:00:00,70444.4,70654.4,70331.9,70376.1,3314.339,1773957599999,233636310.0801,96178,1664.934,117347958.3546
2026-03-19 22:00:00,70376.0,70475.9,69910.2,70157.0,4898.918,1773961199999,343668864.4548,132326,1981.621,139009340.2928
2026-03-19 23:00:00,70156.9,70260.0,69677.1,69887.4,5207.867,1773964799999,364201785.1005,151552,2556.526,178809794.7208
2026-03-20 00:00:00,69887.4,70280.6,69801.3,70159.9,4090.204,1773968399999,286625705.9629,135472,2432.085,170435764.779
2026-03-20 01:00:00,70159.9,70563.8,70150.0,70370.9,4257.968,1773971999999,299789610.3366,149723,2319.934,163337999.067
2026-03-20 02:00:00,70370.8,70485.1,70030.6,70373.8,4122.069,1773975599999,289601978.3653,128112,2003.676,140790901.6542
2026-03-20 03:00:00,70373.8,70777.0,70345.2,70696.1,5649.932,1773979199999,398943986.3813,163155,3140.395,221752049.0889
2026-03-20 04:00:00,70696.1,70944.9,70520.0,70743.4,6625.442,1773982799999,468758119.139,171425,3526.459,249554706.0491
2026-03-20 05:00:00,70743.3,70833.8,70454.8,70570.2,3678.727,1773986399999,259934411.1431,108877,1803.269,127437710.6725
2026-03-20 06:00:00,70570.3,70623.7,70307.0,70462.0,3815.846,1773989999999,268844895.0295,119638,1801.861,126957818.0909
2026-03-20 07:00:00,70461.9,70900.0,70161.0,70811.9,7878.613,1773993599999,555992071.9795,191475,4436.869,313176622.233
2026-03-20 08:00:00,70812.0,71342.2,70751.9,71000.4,11657.132,1773997199999,829048985.2496,260801,5937.682,422260569.2515
2026-03-20 09:00:00,71000.4,71001.0,70369.6,70544.9,9569.016,1774000799999,675862885.0385,224170,4398.595,310675822.1275
2026-03-20 10:00:00,70545.0,70651.2,70175.0,70580.9,7665.232,1774004399999,539595084.8218,185055,3913.94,275535976.7459
2026-03-20 11:00:00,70580.9,70780.8,70266.0,70439.9,6576.485,1774007999999,463676204.9362,157688,3160.144,222849059.754
2026-03-20 12:00:00,70440.0,70647.5,70210.1,70304.6,5698.294,1774011599999,401251953.8083,158216,2773.383,195309753.8435
2026-03-20 13:00:00,70304.7,70580.0,69755.0,69831.1,17011.366,1774015199999,1192706865.1061,407607,7948.652,557423029.856
2026-03-20 14:00:00,69831.0,70240.0,69562.5,69706.0,25363.363,1774018799999,1771438031.2582,510836,13867.835,968823952.1356
2026-03-20 15:00:00,69705.9,69983.0,69450.0,69829.5,13612.749,1774022399999,949082048.8876,347929,6857.118,478308159.9304
2026-03-20 16:00:00,69829.5,70080.0,69577.0,69792.1,6707.506,1774025999999,468598080.9057,235030,3401.734,237699126.4449
2026-03-20 17:00:00,69792.1,70035.0,69350.0,69970.8,8524.573,1774029599999,593934945.3653,252078,4486.699,312710518.0328
2026-03-20 18:00:00,69970.9,70048.9,69484.0,69733.3,7316.206,1774033199999,510337019.3283,244186,3694.753,257745373.7815
2026-03-20 19:00:00,69733.6,70161.0,69634.8,70141.9,5484.211,1774036799999,383398170.3038,206677,2892.068,202228286.6454
2026-03-20 20:00:00,70141.9,70225.0,69701.3,70019.7,4882.621,1774040399999,341675168.4866,140567,2324.203,162644864.359
2026-03-20 21:00:00,70019.7,70720.6,69900.9,70498.3,8129.399,1774043999999,572205131.379,164022,4670.749,328822436.2887
2026-03-20 22:00:00,70498.3,70888.0,70495.7,70739.2,4817.785,1774047599999,340790765.8085,130611,2522.612,178455237.3286
2026-03-20 23:00:00,70739.2,70739.3,70388.3,70472.7,3106.778,1774051199999,219046710.4417,95374,1343.711,94730476.0274
2026-03-21 00:00:00,70472.6,70803.1,70430.2,70643.9,2903.318,1774054799999,205020160.3172,92477,1455.155,102778246.7746
2026-03-21 01:00:00,70643.9,70726.8,70419.4,70430.3,1737.986,1774058399999,122640082.2599,69541,727.126,51315053.0431
2026-03-21 02:00:00,70430.4,70758.2,70403.2,70703.7,2552.383,1774061999999,180160417.5267,82483,1395.262,98487703.9684
2026-03-21 03:00:00,70703.7,70752.6,70590.0,70638.0,1573.183,1774065599999,111143709.9132,53663,680.912,48107831.6775
2026-03-21 04:00:00,70637.9,70798.5,70582.7,70602.7,2350.833,1774069199999,166146090.6947,69588,1197.039,84613910.6791
2026-03-21 05:00:00,70602.8,70800.0,70598.7,70673.9,1965.17,1774072799999,138930715.4827,60651,998.607,70602465.2771
2026-03-21 06:00:00,70673.8,70786.1,70655.1,70739.2,1710.307,1774076399999,120971929.0476,52687,840.83,59471288.0836
2026-03-21 07:00:00,70739.2,70849.2,70639.0,70687.3,2290.09,1774079999999,162012617.3984,59267,1104.927,78172759.2412
2026-03-21 08:00:00,70687.4,70721.7,70455.6,70563.3,3947.704,1774083599999,278608282.7211,82568,1510.465,106594997.5569
2026-03-21 09:00:00,70563.3,70711.5,70537.7,70633.5,2079.133,1774087199999,146844275.4427,57519,1067.752,75416808.6232
2026-03-21 10:00:00,70633.5,70666.0,70521.2,70576.0,1612.02,1774090799999,113767078.129,41787,887.576,62639475.7963
2026-03-21 11:00:00,70576.0,70619.9,70525.1,70618.3,1200.689,1774094399999,84729769.6166,33104,578.57,40831342.6555
2026-03-21 12:00:00,70618.2,70769.6,70618.2,70680.0,1926.136,1774097999999,136184066.4871,53854,1147.197,81108153.6317
2026-03-21 13:00:00,70680.0,70785.1,70668.5,70700.3,1321.546,1774101599999,93450374.9476,39106,729.724,51602131.9069
2026-03-21 14:00:00,70700.3,71077.7,70550.0,70595.0,7576.268,1774105199999,536662445.5633,160793,3901.178,276410778.5159
2026-03-21 15:00:00,70595.0,70739.0,70420.0,70599.1,4021.483,1774108799999,283853638.8514,104353,1855.08,130952637.5368
2026-03-21 16:00:00,70599.1,70620.2,70214.8,70274.9,4396.147,1774112399999,309498180.103,106105,1960.578,138020882.2142
2026-03-21 17:00:00,70275.0,70399.0,70163.0,70280.1,2927.629,1774115999999,205803070.0554,78760,1555.435,109352733.211
2026-03-21 18:00:00,70280.0,70504.7,70261.4,70360.6,2015.728,1774119599999,141893981.0929,54266,1287.691,90645491.367
2026-03-21 19:00:00,70360.6,70417.7,70290.5,70365.9,938.101,1774123199999,66009292.0915,31305,497.235,34987992.391
2026-03-21 20:00:00,70365.8,70472.9,70332.3,70432.4,1400.832,1774126799999,98639112.545,39519,812.93,57244065.3667
2026-03-21 21:00:00,70432.5,70482.2,70231.7,70321.6,1334.627,1774130399999,93894757.677,39313,652.849,45932170.0941
2026-03-21 22:00:00,70321.5,70354.9,70226.7,70253.2,1354.826,1774133999999,95210536.2241,42400,610.973,42938241.1714
2026-03-21 23:00:00,70253.2,70265.5,68511.3,68881.5,18948.747,1774137599999,1313530691.7372,373488,7245.21,502104732.3705
2026-03-22 00:00:00,68881.5,69122.5,68189.0,68904.5,19627.927,1774141199999,1348399677.1475,482362,9907.865,680746494.5371
2026-03-22 01:00:00,68904.5,69065.7,68713.5,68926.1,4491.852,1774144799999,309575494.9646,153481,2256.757,155557256.0673
2026-03-22 02:00:00,68926.0,69377.9,68899.9,69237.6,5965.106,1774148399999,412638249.7421,151003,3359.585,232423685.9871
2026-03-22 03:00:00,69237.5,69555.8,69080.3,69307.0,5639.463,1774151999999,391034183.8381,153509,2926.769,202987787.9911
2026-03-22 04:00:00,69307.1,69493.2,69167.0,69313.4,4300.958,1774155599999,298103034.1061,117454,2208.677,153092205.144
2026-03-22 05:00:00,69313.3,69317.6,69110.0,69116.4,2453.496,1774159199999,169720489.5823,69735,1032.498,71424020.917
2026-03-22 06:00:00,69116.3,69215.2,69025.6,69126.9,2360.808,1774162799999,163167493.0759,69005,1149.887,79479082.0601
2026-03-22 07:00:00,69126.9,69219.4,68846.4,68884.5,4043.791,1774166399999,279075797.1301,94406,1656.938,114363709.7266
2026-03-22 08:00:00,68884.5,68950.0,68500.1,68756.7,8310.042,1774169999999,571141294.8513,195043,3774.652,259444831.0224
2026-03-22 09:00:00,68756.6,68862.0,68536.7,68780.1,3327.611,1774173599999,228651837.5017,104121,1699.108,116760221.3594
2026-03-22 10:00:00,68780.1,68809.5,68539.5,68601.1,2373.528,1774177199999,162923419.8695,76469,1141.033,78320481.8221
2026-03-22 11:00:00,68601.1,68650.0,68030.0,68177.0,8390.65,1774180799999,573388091.5267,198215,3460.154,236506730.8323
2026-03-22 12:00:00,68177.0,68740.5,68153.1,68614.5,7278.973,1774184399999,498354611.8225,161662,3841.151,262988129.0828
2026-03-22 13:00:00,68614.4,68932.8,68500.9,68660.3,5691.479,1774187999999,391145423.9272,148314,2909.576,199990131.4196
2026-03-22 14:00:00,68660.4,68888.0,68501.0,68675.5,3609.015,1774191599999,248042745.3799,111618,1870.391,128553356.1036
2026-03-22 15:00:00,68675.5,69000.0,68670.0,68814.9,3931.235,1774195199999,270565700.4139,112677,2215.496,152503317.1099
2026-03-22 16:00:00,68814.9,68852.3,68627.9,68761.9,1968.113,1774198799999,135287475.606,71401,962.784,66189318.558
2026-03-22 17:00:00,68761.8,68820.0,68635.0,68635.0,1692.107,1774202399999,116286746.5209,66601,740.929,50920279.6889
2026-03-22 18:00:00,68635.0,68712.0,68300.1,68580.3,3474.251,1774205999999,238016780.0584,110467,1590.073,108946810.4495
2026-03-22 19:00:00,68580.2,68595.9,68108.0,68170.6,4201.514,1774209599999,286910028.2679,128093,1944.871,132803369.0883
2026-03-22 20:00:00,68170.6,68470.6,68044.4,68134.9,3567.592,1774213199999,243480665.6773,109436,1803.343,123093487.3705
2026-03-22 21:00:00,68135.0,68196.9,67300.0,67864.4,14801.57,1774216799999,1001925613.5286,322643,7136.295,482990656.2609
2026-03-22 22:00:00,67864.5,68376.9,67528.3,68301.5,8113.744,1774220399999,551978972.1736,269094,4091.625,278387625.7409
2026-03-22 23:00:00,68301.5,68434.3,67804.1,67830.6,5265.739,1774223999999,358629762.6126,179595,2428.822,165468507.4005
2026-03-23 00:00:00,67830.7,68130.6,67400.1,67642.5,8708.507,1774227599999,590125803.5794,311945,4543.526,307944518.9291
2026-03-23 01:00:00,67642.5,68127.0,67500.0,67875.6,5750.364,1774231199999,390522445.3338,229448,2828.039,192073228.5518
2026-03-23 02:00:00,67875.6,68375.8,67764.2,68282.4,6201.781,1774234799999,422518956.0611,185778,3481.487,237217814.891
2026-03-23 03:00:00,68282.3,68555.5,68022.6,68045.1,4838.08,1774238399999,330305389.4865,156133,2204.364,150527201.7078
2026-03-23 04:00:00,68045.2,68517.0,68011.2,68504.5,4255.38,1774241999999,290600691.2314,132171,2466.71,168474753.564
2026-03-23 05:00:00,68504.4,68872.4,68504.4,68864.2,8866.004,1774245599999,608960125.2307,219558,4842.896,332649628.8951
2026-03-23 06:00:00,68864.1,68865.2,67653.1,67845.3,11928.68,1774249199999,812679163.6947,294786,5275.65,359291775.9302
2026-03-23 07:00:00,67845.2,68426.4,67456.7,68306.0,12967.744,1774252799999,881483055.9435,355200,6589.235,447952910.1737
2026-03-23 08:00:00,68305.9,68670.0,68281.6,68400.1,6548.073,1774256399999,448468099.4151,236582,3086.986,211425048.9452
2026-03-23 09:00:00,68400.2,68439.6,67880.0,68305.0,5950.262,1774259999999,405485129.9342,192258,2818.091,192045439.9323
2026-03-23 10:00:00,68304.9,68688.0,68261.0,68512.2,5788.214,1774263599999,396311230.3028,182746,2936.903,201102777.8381
2026-03-23 11:00:00,68512.2,71468.0,68505.7,70097.3,80533.88,1774267199999,5679187571.7987,1189625,41472.959,2923305089.7499
2026-03-23 12:00:00,70097.2,70850.0,69644.0,70710.0,22583.079,1774270799999,1585766747.6515,600327,12106.41,850270393.5153
2026-03-23 13:00:00,70710.0,71564.9,70551.3,71450.0,20003.766,1774274399999,1421578798.7436,599877,10895.493,774462490.8554
2026-03-23 14:00:00,71449.9,71789.8,71080.9,71409.8,18180.731,1774277999999,1298733477.1172,534825,9120.308,651547775.6879
2026-03-23 15:00:00,71409.8,71635.5,70074.7,70112.2,21463.132,1774281599999,1518446598.5244,477260,9855.304,697314262.4663
2026-03-23 16:00:00,70112.2,70736.4,70100.5,70539.6,13490.929,1774285199999,949290185.1516,412411,7306.874,514106478.0018
2026-03-23 17:00:00,70539.6,71094.2,70325.6,71052.7,7996.099,1774288799999,565967726.3085,282055,4411.514,312308717.9923
2026-03-23 18:00:00,71052.6,71166.0,70836.4,71040.5,6371.552,1774292399999,452457676.3094,219154,3467.18,246238799.2298
2026-03-23 19:00:00,71040.5,71232.0,70612.5,70647.1,5709.42,1774295999999,404695033.2445,186618,2823.29,200143504.5656
2026-03-23 20:00:00,70647.1,70953.5,70509.3,70876.6,3721.269,1774299599999,263274877.1904,102887,2000.238,141525735.7307
2026-03-23 21:00:00,70876.6,70976.3,70786.1,70813.7,1745.94,1774303199999,123757237.3144,54437,890.071,63092603.3609
2026-03-23 22:00:00,70813.9,70859.0,70477.1,70745.1,3283.294,1774306799999,231940335.5592,120798,1758.334,124219832.726
2026-03-23 23:00:00,70745.1,70973.8,70370.0,70865.9,4213.498,1774310399999,297703978.6292,143085,2225.576,157258609.0853
2026-03-24 00:00:00,70866.0,71080.0,70377.9,70650.0,6199.428,1774313999999,438570727.0479,202368,3073.568,217481248.1838
2026-03-24 01:00:00,70650.1,70845.7,70232.0,70479.9,4958.563,1774317599999,349775285.9472,172676,2400.306,169374532.6329
2026-03-24 02:00:00,70479.9,70668.7,70329.9,70416.0,3286.238,1774321199999,231634660.7659,134889,1752.117,123506584.1357
2026-03-24 03:00:00,70416.0,70558.9,70362.6,70512.1,2460.375,1774324799999,173367426.1492,93069,1277.128,89994529.0532
2026-03-24 04:00:00,70512.1,70726.4,70214.3,70339.9,4046.127,1774328399999,285014058.0597,129552,1666.556,117421384.3742
2026-03-24 05:00:00,70340.0,70352.9,70075.5,70249.6,5168.093,1774331999999,362825557.8313,144211,2514.932,176567184.3032
2026-03-24 06:00:00,70249.6,70544.9,70220.0,70507.8,3416.96,1774335599999,240530677.8552,101445,1833.715,129076664.7375
2026-03-24 07:00:00,70507.9,71377.5,70439.8,71255.2,12633.339,1774339199999,895955065.234,257711,7147.244,507021777.6155
2026-03-24 08:00:00,71255.2,71314.3,70823.9,70933.8,6615.475,1774342799999,469838956.0498,188219,3118.243,221481943.4782
2026-03-24 09:00:00,70933.8,71339.8,70812.7,71288.5,4817.413,1774346399999,342425754.058,131868,2746.679,195256883.1497
2026-03-24 10:00:00,71288.5,71299.8,71050.1,71237.4,4072.22,1774349999999,289882225.4877,109460,1833.5,130523778.6189
2026-03-24 11:00:00,71237.4,71301.9,70916.9,71116.4,5395.558,1774353599999,383619955.2043,148754,2763.075,196481597.516
2026-03-24 12:00:00,71116.4,71144.0,70822.2,70924.4,4417.19,1774357199999,313402587.1817,122045,2265.466,160746793.6223
2026-03-24 13:00:00,70924.4,71029.2,69888.0,70067.0,19945.411,1774360799999,1403562512.7808,428094,8701.688,612417540.3122
2026-03-24 14:00:00,70067.0,70449.0,69467.8,69847.6,23659.283,1774364399999,1653453768.1209,522086,11936.03,834327230.1577
2026-03-24 15:00:00,69847.6,70240.0,69739.5,69837.7,12541.38,1774367999999,878161412.1213,319404,6577.033,460605478.0003
2026-03-24 16:00:00,69837.6,69979.0,69281.2,69448.3,13279.255,1774371599999,924322197.5816,276217,6207.301,432021876.8743
2026-03-24 17:00:00,69448.4,69486.0,68884.5,69205.0,14034.956,1774375199999,970221468.9356,325292,6921.395,478532221.7352
2026-03-24 18:00:00,69205.0,69724.8,69127.4,69399.5,8865.94,1774378799999,615274045.1335,218587,4542.7,315277088.0167
2026-03-24 19:00:00,69399.5,69668.8,69226.0,69342.6,4274.805,1774382399999,296786390.1075,130119,1924.401,133592462.4458
2026-03-24 20:00:00,69342.6,70270.0,69257.9,70066.6,12582.894,1774385999999,880153649.7268,282955,6610.695,462390333.6885
2026-03-24 21:00:00,70066.6,70386.6,69844.3,70296.2,5844.12,1774389599999,409834058.116,155719,2966.3,208063899.4411
2026-03-24 22:00:00,70296.2,70548.1,70084.0,70277.9,5708.524,1774393199999,401541132.8409,162109,2805.334,197369324.1815
2026-03-24 23:00:00,70278.0,70800.0,70216.7,70523.9,7968.403,1774396799999,562491691.4855,163936,4484.132,316537297.2602
2026-03-25 00:00:00,70524.0,71028.0,70422.6,70804.3,6825.485,1774400399999,483024274.3353,177417,4002.317,283304504.0361
2026-03-25 01:00:00,70804.3,70950.0,70590.6,70643.1,4999.115,1774403999999,353618041.4293,150925,2097.816,148425191.2051
2026-03-25 02:00:00,70643.1,70741.5,70460.1,70500.0,3665.029,1774407599999,258684233.8762,113635,1798.532,126940951.0433
2026-03-25 03:00:00,70500.0,70777.9,70375.0,70689.3,4678.112,1774411199999,330077922.5176,121001,2317.136,163524446.6662
2026-03-25 04:00:00,70689.2,70949.3,70659.9,70938.1,3587.173,1774414799999,253960192.2776,95374,1857.904,131544053.5996
2026-03-25 05:00:00,70938.1,71319.9,70900.2,71080.1,7548.801,1774418399999,537070758.6898,168005,3755.755,267209162.9761
2026-03-25 06:00:00,71080.1,71233.7,70928.5,70962.8,4549.668,1774421999999,323515597.1366,102361,2039.844,145074289.5796
2026-03-25 07:00:00,70962.8,71233.6,70850.0,70900.0,4490.549,1774425599999,318868329.3227,108159,2193.618,155793713.5824
2026-03-25 08:00:00,70899.9,71478.0,70752.5,71209.1,9095.11,1774429199999,647531396.8492,208968,5052.89,359784035.917
2026-03-25 09:00:00,71209.2,71376.0,71058.4,71301.5,4503.705,1774432799999,320787095.4066,130165,2277.191,162219536.5985
2026-03-25 10:00:00,71301.4,71600.0,71250.9,71462.7,5659.848,1774436399999,404271632.8931,131539,3227.672,230563272.5257
2026-03-25 11:00:00,71462.7,71999.9,71425.0,71650.3,12351.222,1774439999999,886121277.2331,250833,6883.635,493939039.6152
2026-03-25 12:00:00,71650.3,71933.3,71085.5,71685.4,16689.829,1774443599999,1192325388.1266,344341,8443.919,603314824.7665
2026-03-25 13:00:00,71685.4,71931.9,71473.3,71546.6,8415.183,1774447199999,603458675.3961,284793,3987.958,286020551.8062
2026-03-25 14:00:00,71546.6,71666.6,71190.0,71203.6,8453.325,1774450799999,603440910.2155,296720,4207.298,300353981.7132
2026-03-25 15:00:00,71203.6,71282.3,70531.4,70792.4,16505.57,1774454399999,1169604540.3682,387549,8152.228,577716743.7984
2026-03-25 16:00:00,70792.4,71742.2,70671.3,71290.0,15025.604,1774457999999,1070463998.0802,324478,7913.893,563879608.5447
2026-03-25 17:00:00,71290.0,71361.8,70676.8,70752.6,6405.954,1774461599999,454652156.7697,210326,2986.537,211969416.937
2026-03-25 18:00:00,70752.6,71121.3,70623.4,70786.8,5942.276,1774465199999,421160960.1804,166956,3283.321,232725340.6546
2026-03-25 19:00:00,70786.8,71082.3,70741.8,70853.2,3149.21,1774468799999,223217163.2961,126658,1817.34,128814870.1741
2026-03-25 20:00:00,70853.3,71028.0,70603.0,70970.0,3982.23,1774472399999,281851311.3755,98178,2068.281,146398643.779
2026-03-25 21:00:00,70970.0,71149.6,70889.6,71000.0,2495.037,1774475999999,177155219.6128,65816,1223.572,86886526.9344
2026-03-25 22:00:00,71000.0,71606.0,70907.1,71330.1,4778.789,1774479599999,340512511.478,123758,2698.527,192307798.6781
2026-03-25 23:00:00,71330.0,71412.1,71143.5,71297.5,2719.025,1774483199999,193845256.6781,88196,1279.299,91207906.2845
2026-03-26 00:00:00,71297.5,71408.1,71088.1,71265.8,3747.894,1774486799999,267102264.9473,106591,1605.612,114422594.5541
2026-03-26 01:00:00,71265.8,71341.0,71116.9,71212.9,2453.274,1774490399999,174757616.861,85531,1087.807,77490718.395
2026-03-26 02:00:00,71212.9,71257.1,70640.0,70855.0,5808.408,1774493999999,411657892.7677,143773,2730.284,193483371.9555
2026-03-26 03:00:00,70855.0,70944.9,70650.0,70881.9,3359.798,1774497599999,237870135.0316,93841,1682.917,119153483.6994
2026-03-26 04:00:00,70882.0,70882.0,70680.0,70737.0,2582.728,1774501199999,182819963.0549,67366,1243.976,88050736.2012
2026-03-26 05:00:00,70737.0,70767.6,69906.2,69988.7,12385.966,1774504799999,870816021.2369,238849,4909.45,345171474.7276
2026-03-26 06:00:00,69988.6,70126.6,69815.4,70057.5,7671.515,1774508399999,536895581.0349,172541,4114.069,287951351.7789
2026-03-26 07:00:00,70057.4,70140.0,69722.6,70053.8,5530.53,1774511999999,386995520.2261,134279,2792.557,195452690.3907
2026-03-26 08:00:00,70053.8,70095.7,69769.7,69985.9,5593.527,1774515599999,391016695.2496,134536,2824.248,197428000.5269
2026-03-26 09:00:00,69986.0,70131.5,69366.0,69537.6,12236.506,1774519199999,852063691.6146,242250,5296.048,368840640.9031
2026-03-26 10:00:00,69537.6,69693.7,69417.0,69480.0,4654.052,1774522799999,323663010.5005,120991,2188.996,152254887.6551
2026-03-26 11:00:00,69480.0,69620.0,69127.2,69239.3,8815.363,1774526399999,611283429.0921,183700,3921.112,271944186.9936
2026-03-26 12:00:00,69239.3,69428.0,69187.4,69395.1,5163.581,1774529999999,357942983.7243,120461,2821.184,195566634.5514
2026-03-26 13:00:00,69395.2,69872.2,69158.9,69617.4,15536.501,1774533599999,1080882133.1879,311959,8529.298,593550815.7805
2026-03-26 14:00:00,69615.8,69800.0,69217.0,69450.1,9137.728,1774537199999,635316611.8649,281400,4686.021,325839012.8218
2026-03-26 15:00:00,69450.0,69472.6,68553.4,69054.8,19276.69,1774540799999,1329457411.4114,379090,8561.346,590598265.4131
2026-03-26 16:00:00,69054.9,69054.9,68797.8,68904.8,6328.572,1774544399999,436188974.0433,184766,3095.953,213389911.9188
2026-03-26 17:00:00,68904.8,69138.8,68325.2,68456.1,10124.779,1774547999999,695889961.7014,208566,4609.991,316993124.6401
2026-03-26 18:00:00,68456.2,68581.3,68115.8,68457.0,11417.16,1774551599999,780203927.2401,266324,5615.394,383794616.2322
2026-03-26 19:00:00,68457.0,68657.4,68317.9,68502.7,4550.355,1774555199999,311752052.0014,126096,2078.216,142387144.2094
2026-03-26 20:00:00,68502.7,69466.6,68378.5,68973.8,16540.148,1774558799999,1143081794.8208,325911,8905.996,615550325.5963
2026-03-26 21:00:00,68973.9,69213.3,68849.8,68885.8,4792.691,1774562399999,330582622.0539,112982,2173.546,149943043.7991
2026-03-26 22:00:00,68885.8,69000.0,68542.5,68862.5,5102.573,1774565999999,350907112.9622,143996,2240.281,154078876.402
2026-03-26 23:00:00,68862.5,68968.9,68600.0,68788.0,3663.275,1774569599999,251895098.721,110075,1661.675,114279812.2251
2026-03-27 00:00:00,68788.1,68942.2,68458.5,68746.4,6047.978,1774573199999,415606214.9074,148394,3009.444,206816352.1166
2026-03-27 01:00:00,68746.4,69033.3,68654.8,69016.4,3407.459,1774576799999,234632793.0814,98439,1864.901,128426792.536
2026-03-27 02:00:00,69016.5,69142.7,68815.5,68870.8,2719.084,1774580399999,187580970.8653,94571,1250.93,86301156.1766
2026-03-27 03:00:00,68870.8,68888.4,68621.5,68728.8,3607.926,1774583999999,248022800.6422,95386,1765.275,121354926.0564
2026-03-27 04:00:00,68728.8,68764.5,68257.2,68540.2,7518.881,1774587599999,514763202.2091,160456,3512.625,240507123.533
2026-03-27 05:00:00,68540.1,68830.0,68453.6,68588.8,4033.462,1774591199999,276811591.7559,114186,2191.052,150377347.7652
2026-03-27 06:00:00,68588.8,68811.0,68530.6,68621.5,2797.227,1774594799999,192165335.338,81262,1295.535,89000620.0533
2026-03-27 07:00:00,68621.5,68925.0,68416.5,68501.7,8267.991,1774598399999,567726274.0708,158078,4270.916,293303212.8413
2026-03-27 08:00:00,68501.8,68619.9,67560.0,67876.6,18150.811,1774601999999,1233654810.6343,342480,7714.206,524324232.6996
2026-03-27 09:00:00,67876.7,67912.1,67500.2,67651.9,8934.715,1774605599999,605323866.4105,193103,4226.633,286395302.8758
2026-03-27 10:00:00,67652.0,67737.9,66257.4,66456.4,26602.953,1774609199999,1781286670.2773,479606,10465.8,700590214.7945
2026-03-27 11:00:00,66456.4,66810.9,66175.4,66663.2,12567.309,1774612799999,836321839.9314,297962,6289.814,418630286.565
2026-03-27 12:00:00,66663.3,66742.2,66388.0,66579.4,6083.774,1774616399999,404969203.3171,170482,2831.454,188494842.4497
2026-03-27 13:00:00,66579.4,66699.9,65950.0,66153.9,15382.501,1774619999999,1020664806.698,377359,6914.719,458999913.2004
2026-03-27 14:00:00,66153.9,66375.2,65681.5,66162.7,20797.151,1774623599999,1372037665.7002,473129,10085.575,665464496.5271
2026-03-27 15:00:00,66162.7,66615.0,65930.3,66092.0,17540.701,1774627199999,1162326535.8453,332899,7842.178,519775543.9408
2026-03-27 16:00:00,66091.9,66149.6,65731.8,65945.5,11439.941,1774630799999,754101215.9375,275252,5464.057,360229341.3465
2026-03-27 17:00:00,65945.5,66267.4,65550.0,65604.0,10726.045,1774634399999,706426355.3147,260227,4977.836,327961908.7352
2026-03-27 18:00:00,65604.0,65939.1,65501.0,65804.0,6797.913,1774637999999,446798823.6619,217845,3474.262,228365166.0272
2026-03-27 19:00:00,65804.0,66119.6,65666.6,66005.4,5796.107,1774641599999,382032058.9544,178936,3061.575,201823443.7893
2026-03-27 20:00:00,66005.5,66125.8,65766.1,65983.0,4697.996,1774645199999,309937544.1903,129074,2273.506,149997382.5546
2026-03-27 21:00:00,65983.1,66148.0,65972.6,66040.3,2232.358,1774648799999,147493790.9528,65496,1203.935,79544012.6403
2026-03-27 22:00:00,66040.4,66053.2,65874.4,65981.1,2472.071,1774652399999,163088149.3273,62032,1019.131,67234138.5259
2026-03-27 23:00:00,65981.1,66384.0,65931.5,66364.2,3728.694,1774655999999,246815254.3977,75686,2291.329,151685808.9536
2026-03-28 00:00:00,66364.1,66472.4,66239.9,66389.9,3310.686,1774659599999,219736694.3332,86219,1618.091,107399517.1947
2026-03-28 01:00:00,66389.9,66389.9,66006.1,66137.1,3788.397,1774663199999,250610693.7427,92867,1530.427,101241637.4893
2026-03-28 02:00:00,66137.2,66214.0,65888.0,66020.1,3887.024,1774666799999,256648825.0471,111254,1755.921,115943290.9637
2026-03-28 03:00:00,66020.0,66217.5,66020.0,66191.8,2461.721,1774670399999,162792010.7291,61245,1383.764,91504358.2863
2026-03-28 04:00:00,66191.8,66274.7,66068.3,66243.5,2029.542,1774673999999,134327894.8827,52789,1071.416,70918713.2401
2026-03-28 05:00:00,66243.6,66349.0,66169.0,66310.0,2222.047,1774677599999,147267709.7114,49679,1109.156,73513678.1913
2026-03-28 06:00:00,66310.0,66460.0,66270.9,66358.2,2682.148,1774681199999,178044652.7541,66417,1270.862,84362831.4552
2026-03-28 07:00:00,66358.1,66533.9,66341.3,66520.8,2427.447,1774684799999,161274122.7577,50332,1421.997,94482365.91
2026-03-28 08:00:00,66520.9,66529.4,66352.1,66374.9,2746.771,1774688399999,182538592.9881,59386,1209.344,80373334.1153
2026-03-28 09:00:00,66374.9,66374.9,66203.5,66270.9,2795.618,1774691999999,185326390.4176,56862,1195.871,79278354.2846
2026-03-28 10:00:00,66271.0,66379.9,66087.3,66184.9,2899.948,1774695599999,191955173.7243,63112,1276.083,84475695.2131
2026-03-28 11:00:00,66184.9,66325.7,66162.0,66288.5,2252.391,1774699199999,149239440.0715,42625,1426.506,94516704.3304
